"nctid","field","term","domain","omopConceptID","snomedConceptID","conceptName","match_socre","CTgovText","start_date","completion_date","enrollment","bucket","bucketConceptName"
"NCT00749190","condition_field","Type 2 Diabetes Mellitus","Condition","201826","44054006","Type 2 diabetes mellitus","1.0","Type 2 Diabetes Mellitus","August 2008","","495","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00756223","condition_field","Neoplasms","Condition","438112","55342001","Neoplastic disease","0.9921975135803223","Neoplasms","November 2008","","25","Oncology","Neoplastic disease"
"NCT00772538","condition_field","Asthma","Condition","317009","195967001","Asthma","1.0","Asthma","October 2008","","459","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00776984","condition_field","Asthma","Condition","317009","195967001","Asthma","1.0","Asthma","October 2008","","453","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00782210","condition_field","Chronic Obstructive Pulmonary Disease","Condition","255573","13645005","Chronic obstructive lung disease","0.9976949691772461","Chronic Obstructive Pulmonary Disease","November 2008","","625","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00782509","condition_field","Chronic Obstructive Pulmonary Disease","Condition","255573","13645005","Chronic obstructive lung disease","0.9976949691772461","Chronic Obstructive Pulmonary Disease","February 2009","","644","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00789035","condition_field","Type 2 Diabetes Mellitus","Condition","201826","44054006","Type 2 diabetes mellitus","1.0","Type 2 Diabetes Mellitus","October 2008","","408","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00793624","condition_field","Chronic Obstructive Pulmonary Disease","Condition","255573","13645005","Chronic obstructive lung disease","0.9976949691772461","Chronic Obstructive Pulmonary Disease","February 2009","","906","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00796549","condition_field","Non-Small-Cell Lung Carcinoma","Condition","4115276","254637007","Non-small cell lung cancer","0.9937474131584167","Non-Small-Cell Lung Carcinoma","December 2008","","70","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00796614","condition_field","Neurogenic Bladder","Condition","199075","398064005","Neurogenic bladder","1.0","Neurogenic Bladder","January 2008","February 2009","231","Urology","Urinary system finding"
"NCT00796653","condition_field","Chronic Obstructive Pulmonary Disease","Condition","255573","13645005","Chronic obstructive lung disease","0.9976949691772461","Chronic Obstructive Pulmonary Disease","January 2009","","937","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00798161","condition_field","Type 2 Diabetes Mellitus","Condition","201826","44054006","Type 2 diabetes mellitus","1.0","Type 2 Diabetes Mellitus","December 2008","","857","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00800683","condition_field","Type 2 Diabetes Mellitus","Condition","201826","44054006","Type 2 diabetes mellitus","1.0","Type 2 Diabetes Mellitus","December 2008","","133","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00805194","condition_field","Non-Small-Cell Lung Carcinoma","Condition","4115276","254637007","Non-small cell lung cancer","0.9937474131584167","Non-Small-Cell Lung Carcinoma","December 3, 2008","November 13, 2017","1314","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00806819","condition_field","Non-Small-Cell Lung Carcinoma","Condition","4115276","254637007","Non-small cell lung cancer","0.9937474131584167","Non-Small-Cell Lung Carcinoma","December 2008","December 2015","718","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00808067","condition_field","Atrial Fibrillation","Condition","313217","49436004","Atrial fibrillation","0.9940236210823059","Atrial Fibrillation","November 2008","December 2012","5897","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00818753","condition_field","Heart Catheterization","Condition","37017019","713193007","Inadvertent catheterization of artery","0.6548315286636353","Heart Catheterization","January 2009","","53","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00819052","condition_field","HIV Infections","Condition","439727","86406008","Human immunodeficiency virus infection","1.0","HIV Infections","December 2008","January 2012","445","Infections and Infectious Diseases","Infectious disease"
"NCT00819091","condition_field","Type 2 Diabetes Mellitus","Condition","201826","44054006","Type 2 diabetes mellitus","1.0","Type 2 Diabetes Mellitus","December 2008","","245","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00824382","condition_field","Chronic Obstructive Pulmonary Disease","Condition","255573","13645005","Chronic obstructive lung disease","0.9976949691772461","Chronic Obstructive Pulmonary Disease","January 2009","","328","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00826267","condition_field","Breast Neoplasms","Condition","81251","126926005","Neoplasm of breast","0.996946394443512","Breast Neoplasms","January 2009","","29","Oncology","Neoplastic disease"
"NCT00844194","condition_field","Diabetic Neuropathies","Condition","4044391","230572002","Neuropathy due to diabetes mellitus","1.0","Diabetic Neuropathies","February 2009","","108","Miscellanea || Neurology","Complication || Disorder of nervous system"
"NCT00844194","condition_field","Major Depressive Disorder","Condition","4152280","370143000","Major depressive disorder","0.9954748153686523","Major Depressive Disorder","February 2009","","108","Psychiatry/Psychology","Mental disorder"
"NCT00844415","condition_field","Venous Thromboembolism","Condition","4159647","371039008","Thromboembolic disorder","0.8438499569892883","Venous Thromboembolism","June 2009","","9","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00846768","condition_field","Chronic Obstructive Pulmonary Disease","Condition","255573","13645005","Chronic obstructive lung disease","0.9976949691772461","Chronic Obstructive Pulmonary Disease","February 2009","","47","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00846807","condition_field","Replacement Arthroplasty","Condition","4308690","213121005","Prosthetic joint infection","0.5806710124015808","Replacement Arthroplasty","February 2009","","5476","Infections and Infectious Diseases || Miscellanea || Orthopedics","Infectious disease || Complication || Musculoskeletal finding"
"NCT00846807","condition_field","Thromboembolism","Condition","4159647","371039008","Thromboembolic disorder","0.9597369432449341","Thromboembolism","February 2009","","5476","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00860262","condition_field","Hypertension","Condition","316866","38341003","Hypertensive disorder","1.0","Hypertension","March 2009","","858","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00875433","condition_field","Neoplasms","Condition","438112","55342001","Neoplastic disease","0.9921975135803223","Neoplasms","March 2009","","60","Oncology","Neoplastic disease"
"NCT00876460","condition_field","Non-Small-Cell Lung Carcinoma","Condition","4115276","254637007","Non-small cell lung cancer","0.9937474131584167","Non-Small-Cell Lung Carcinoma","March 2009","July 2015","43","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00877929","condition_field","Hypertension","Condition","316866","38341003","Hypertensive disorder","1.0","Hypertension","February 2009","","706","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00881530","condition_field","Type 2 Diabetes Mellitus","Condition","201826","44054006","Type 2 diabetes mellitus","1.0","Type 2 Diabetes Mellitus","March 2009","","660","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00885118","condition_field","Type 2 Diabetes Mellitus","Condition","201826","44054006","Type 2 diabetes mellitus","1.0","Type 2 Diabetes Mellitus","April 2009","","100","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00904839","condition_field","Colorectal Neoplasms","Condition","4130514","126837005","Neoplasm of large intestine","1.0","Colorectal Neoplasms","May 2009","January 2012","128","Oncology || Gastroenterology","Neoplastic disease || Digestive system finding"
"NCT00905489","condition_field","HIV Infections","Condition","439727","86406008","Human immunodeficiency virus infection","1.0","HIV Infections","June 2009","September 2012","85","Infections and Infectious Diseases","Infectious disease"
"NCT00915772","condition_field","Type 2 Diabetes Mellitus","Condition","201826","44054006","Type 2 diabetes mellitus","1.0","Type 2 Diabetes Mellitus","June 2009","","567","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00926289","condition_field","Hypertension","Condition","316866","38341003","Hypertensive disorder","1.0","Hypertension","June 2009","","894","Cardiology/Vascular Diseases","Cardiovascular finding"
"NCT00928746","condition_field","Chronic Obstructive Pulmonary Disease","Condition","255573","13645005","Chronic obstructive lung disease","0.9976949691772461","Chronic Obstructive Pulmonary Disease","June 2009","","142","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00931385","condition_field","Chronic Obstructive Pulmonary Disease","Condition","255573","13645005","Chronic obstructive lung disease","0.9976949691772461","Chronic Obstructive Pulmonary Disease","June 2009","","99","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00932646","condition_field","Chronic Obstructive Pulmonary Disease","Condition","255573","13645005","Chronic obstructive lung disease","0.9976949691772461","Chronic Obstructive Pulmonary Disease","June 2009","","100","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00935220","condition_field","Type 2 Diabetes Mellitus","Condition","201826","44054006","Type 2 diabetes mellitus","1.0","Type 2 Diabetes Mellitus","June 2009","","41","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00949650","condition_field","Non-Small-Cell Lung Carcinoma","Condition","4115276","254637007","Non-small cell lung cancer","0.9937474131584167","Non-Small-Cell Lung Carcinoma","August 14, 2009","March 16, 2017","345","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
"NCT00949650","condition_field","Adenocarcinoma","Condition","40484156","443961001","Malignant adenomatous neoplasm","0.9929044842720032","Adenocarcinoma","August 14, 2009","March 16, 2017","345","Oncology","Neoplastic disease"
"NCT00950742","condition_field","Breast Neoplasms","Condition","81251","126926005","Neoplasm of breast","0.996946394443512","Breast Neoplasms","August 2009","October 2013","18","Oncology","Neoplastic disease"
"NCT00954447","condition_field","Type 2 Diabetes Mellitus","Condition","201826","44054006","Type 2 diabetes mellitus","1.0","Type 2 Diabetes Mellitus","August 2009","","1263","Metabolism and Nutrition || Endocrinology","Metabolic disease || Disorder of endocrine system"
"NCT00975195","condition_field","Chronic Obstructive Pulmonary Disease","Condition","255573","13645005","Chronic obstructive lung disease","0.9976949691772461","Chronic Obstructive Pulmonary Disease","February 2009","July 2013","2488","Pulmonary/Respiratory Diseases","Respiratory finding"
"NCT00979576","condition_field","Non-Small-Cell Lung Carcinoma","Condition","4115276","254637007","Non-small cell lung cancer","0.9937474131584167","Non-Small-Cell Lung Carcinoma","October 2009","February 2015","19","Oncology || Pulmonary/Respiratory Diseases","Neoplastic disease || Respiratory finding"
